[child1:4740] [0] ioctl(fd=259, cmd=0x40080925, arg=0x24010000) = -1 (Bad address)
[child1:4740] [2136] ioctl(fd=259, cmd=0x80080911, arg=0xa4000020) = -1 (Bad address)
[child1:4740] [2137] ioctl(fd=259, cmd=0x400c092e, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2138] ioctl(fd=259, cmd=0x40140937, arg=0xb6e60000) = -1 (Invalid argument)
[child1:4740] [2139] ioctl(fd=259, cmd=0x40200931, arg=0xb655e000) = 0
[child1:4740] [2140] ioctl(fd=259, cmd=0xc018093a, arg=0x8000000) = -1 (Bad address)
[child1:4740] [2141] ioctl(fd=259, cmd=0x40080925, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2142] ioctl(fd=259, cmd=0xc0080935, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2143] ioctl(fd=259, cmd=0xc010093b, arg=0xf0481c21) = -1 (Bad address)
[child1:4740] [2144] ioctl(fd=259, cmd=0x40080925, arg=0xb695e000) = -1 (Invalid argument)
[child1:4740] [2145] ioctl(fd=259, cmd=0x400c0932, arg=0xb3b5e000) = -1 (Invalid argument)
[child1:4740] [2146] ioctl(fd=259, cmd=0x400c0907, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2147] ioctl(fd=259, cmd=0x800c0912, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2148] ioctl(fd=259, cmd=0xc0280936, arg=0x100000) = -1 (Bad address)
[child1:4740] [2149] ioctl(fd=259, cmd=0xc0140938, arg=0xb595e000) = -1 (Device or resource busy)
[child1:4740] [2150] ioctl(fd=259, cmd=0xc0080935, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2151] ioctl(fd=259, cmd=0x40200931, arg=0xb5d5e000) = 0
[child1:4740] [2152] ioctl(fd=259, cmd=0xc00c0902, arg=0x627e2acb) = -1 (Bad address)
[child1:4740] [2153] ioctl(fd=259, cmd=0x40040924, arg=0xde85f2d0) = -1 (Bad address)
[child1:4740] [2154] ioctl(fd=259, cmd=0x400c0912, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2155] ioctl(fd=259, cmd=0x400c092e, arg=0x84000000) = -1 (Bad address)
[child1:4740] [2156] ioctl(fd=259, cmd=0x40040924, arg=0x1) = -1 (Bad address)
[child1:4740] [2157] ioctl(fd=259, cmd=0x80080911, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2158] ioctl(fd=259, cmd=0xc010093b, arg=0xffffffff) = -1 (Bad address)
[child1:4740] [2159] ioctl(fd=259, cmd=0xc0080935, arg=0xb6e5e000) = -1 (Invalid argument)
[child1:4740] [2160] ioctl(fd=259, cmd=0x80080911, arg=0xb6c5e000) = 0
[child1:4740] [2161] ioctl(fd=259, cmd=0xc0080935, arg=0x7fffec6c) = -1 (Bad address)
[child1:4740] [2162] ioctl(fd=259, cmd=0x40140937, arg=0xbfffff39) = -1 (Bad address)
[child1:4740] [2163] ioctl(fd=259, cmd=0x40100930, arg=0xb3b5e000) = -1 (Invalid argument)
[child1:4740] [2164] ioctl(fd=259, cmd=0xc0280936, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2165] ioctl(fd=259, cmd=0xc01c0934, arg=0xa1ac8f1f) = -1 (Bad address)
[child1:4740] [2166] ioctl(fd=259, cmd=0x403c0922, arg=0xb455e000) = -1 (Not a typewriter)
[child1:4740] [2167] ioctl(fd=259, cmd=0x40080925, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2168] ioctl(fd=259, cmd=0xc0080911, arg=0xb595e000) = 0
[child1:4740] [2169] ioctl(fd=259, cmd=0x80080911, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2170] ioctl(fd=259, cmd=0x40140937, arg=0xb6e62000) = -1 (Invalid argument)
[child1:4740] [2171] ioctl(fd=259, cmd=0xc00c092f, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2172] ioctl(fd=259, cmd=0xc00c0916, arg=0xb4f5e000) = -1 (Invalid argument)
[child1:4740] [2173] ioctl(fd=259, cmd=0xc010093b, arg=0x1) = -1 (Bad address)
[child1:4740] [2174] ioctl(fd=259, cmd=0xc01c0915, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2175] ioctl(fd=259, cmd=0x40080925, arg=0xb6d5e000) = -1 (Invalid argument)
[child1:4740] [2176] ioctl(fd=259, cmd=0x400c0932, arg=0xb6e5e000) = -1 (Invalid argument)
[child1:4740] [2177] ioctl(fd=259, cmd=0xc010093b, arg=0xb595e000) = -1 (Invalid argument)
[child1:4740] [2178] ioctl(fd=259, cmd=0xc0080935, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2179] ioctl(fd=259, cmd=0xc00c0923, arg=0xffff7e0c) = -1 (Bad address)
[child1:4740] [2180] ioctl(fd=259, cmd=0x40100939, arg=0xffffff7e) = -1 (Bad address)
[child1:4740] [2181] ioctl(fd=259, cmd=0xc0080935, arg=0xbfff7fff) = -1 (Bad address)
[child1:4740] [2182] ioctl(fd=259, cmd=0x40080925, arg=0xb3b5e000) = -1 (Invalid argument)
[child1:4740] [2183] ioctl(fd=259, cmd=0x40040921, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2184] ioctl(fd=259, cmd=0x40200931, arg=0xb455e000) = 0
[child1:4740] [2185] ioctl(fd=259, cmd=0x40080906, arg=0xffffff42) = -1 (Bad address)
[child1:4740] [2186] ioctl(fd=259, cmd=0xc00c0902, arg=0xb615e000) = -1 (Invalid argument)
[child1:4740] [2187] ioctl(fd=259, cmd=0xc010093b, arg=0xb6e5e000) = -1 (Invalid argument)
[child1:4740] [2188] ioctl(fd=259, cmd=0xc01c0934, arg=0x931074a) = -1 (Bad address)
[child1:4740] [2189] ioctl(fd=259, cmd=0xc00c092f, arg=0xb695e000) = -1 (Invalid argument)
[child1:4740] [2190] ioctl(fd=259, cmd=0xc00c0923, arg=0xff7fffff) = -1 (Bad address)
[child1:4740] [2191] ioctl(fd=259, cmd=0x40140937, arg=0x810000be) = -1 (Bad address)
[child1:4740] [2192] ioctl(fd=259, cmd=0x400c092e, arg=0xf5bfdfbf) = -1 (Bad address)
[child1:4740] [2193] ioctl(fd=259, cmd=0x80080911, arg=0xe967f46f) = -1 (Bad address)
[child1:4740] [2194] ioctl(fd=259, cmd=0x400c0912, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2195] ioctl(fd=259, cmd=0x40100930, arg=0xffffffac) = -1 (Bad address)
[child1:4740] [2196] ioctl(fd=259, cmd=0x40080925, arg=0xffffffff) = -1 (Bad address)
[child1:4740] [2197] ioctl(fd=259, cmd=0x40100939, arg=0x830789a9) = -1 (Bad address)
[child1:4740] [2198] ioctl(fd=259, cmd=0x80080911, arg=0xb595e000) = 0
[child1:4740] [2199] ioctl(fd=259, cmd=0x800c0912, arg=0xb6e5e000) = -1 (Invalid argument)
[child1:4740] [2200] ioctl(fd=259, cmd=0x400c0912, arg=0xffc72c7f) = -1 (Bad address)
[child1:4740] [2201] ioctl(fd=259, cmd=0xc010093b, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2202] ioctl(fd=259, cmd=0xc00c0923, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2203] ioctl(fd=259, cmd=0xc0080935, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2204] ioctl(fd=259, cmd=0x40080925, arg=0xffff5c) = -1 (Invalid argument)
[child1:4740] [2205] ioctl(fd=259, cmd=0xc0080935, arg=0xb6b5e000) = -1 (Invalid argument)
[child1:4740] [2206] ioctl(fd=259, cmd=0x40080906, arg=0xb6e62000) = 0
[child1:4740] [2207] ioctl(fd=259, cmd=0x40140937, arg=0xb3b5e000) = -1 (Invalid argument)
[child1:4740] [2208] ioctl(fd=259, cmd=0x40100939, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2209] ioctl(fd=259, cmd=0x40100939, arg=0xb455e000) = -1 (Invalid argument)
[child1:4740] [2210] ioctl(fd=259, cmd=0xc00c0902, arg=0xb6c5e000) = -1 (Invalid argument)
[child1:4740] [2211] ioctl(fd=259, cmd=0x40040924, arg=0xb6b5e000) = -1 (Invalid argument)
[child1:4740] [2212] ioctl(fd=259, cmd=0x800c0912, arg=0x8000007f) = -1 (Bad address)
[child1:4740] [2213] ioctl(fd=259, cmd=0x40080925, arg=0x3c3c3c3c) = -1 (Bad address)
[child1:4740] [2214] ioctl(fd=259, cmd=0xc00c0902, arg=0xffffffb5) = -1 (Bad address)
[child1:4740] [2215] ioctl(fd=259, cmd=0x400c0932, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2216] ioctl(fd=259, cmd=0x800c0912, arg=0xb675e000) = -1 (Invalid argument)
[child1:4740] [2217] ioctl(fd=259, cmd=0xc00c0916, arg=0xb6e5e000) = -1 (Invalid argument)
[child1:4740] [2218] ioctl(fd=259, cmd=0x40080906, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2219] ioctl(fd=259, cmd=0x400c0912, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2220] ioctl(fd=259, cmd=0xc0140938, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2221] ioctl(fd=259, cmd=0xc00c092f, arg=0xfd5e3def) = -1 (Bad address)
[child1:4740] [2222] ioctl(fd=259, cmd=0x40080906, arg=0x80f5fb87) = -1 (Bad address)
[child1:4740] [2223] ioctl(fd=259, cmd=0x40200931, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2224] ioctl(fd=259, cmd=0xc0140933, arg=0xb675e000) = -1 (Invalid argument)
[child1:4740] [2225] ioctl(fd=259, cmd=0x40040914, arg=0xb6e62000) = 0
[child1:4740] [2226] ioctl(fd=259, cmd=0x40140937, arg=0xfc000000) = -1 (Bad address)
[child1:4740] [2227] ioctl(fd=259, cmd=0x400c0932, arg=0xb3b5e000) = -1 (Invalid argument)
[child1:4740] [2228] ioctl(fd=259, cmd=0x40080906, arg=0xb6e60000) = 0
[child1:4740] [2229] ioctl(fd=259, cmd=0x40040914, arg=0xfffffffe) = -1 (Bad address)
[child1:4740] [2230] ioctl(fd=259, cmd=0xc0080935, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2231] ioctl(fd=259, cmd=0x40040924, arg=0xb615e000) = -1 (Invalid argument)
[child1:4740] [2232] ioctl(fd=259, cmd=0xc010093b, arg=0xb3b5e000) = -1 (Invalid argument)
[child1:4740] [2233] ioctl(fd=259, cmd=0x400c0912, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2234] ioctl(fd=259, cmd=0xc0140933, arg=0x21e1e1e) = -1 (Bad address)
[child1:4740] [2235] ioctl(fd=259, cmd=0x40080925, arg=0xc0008082) = -1 (Bad address)
[child1:4740] [2236] ioctl(fd=259, cmd=0xc0100920, arg=0xb615e000) = -1 (Operation not permitted)
[child1:4740] [2237] ioctl(fd=259, cmd=0x403c0922, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2238] ioctl(fd=259, cmd=0x40040924, arg=0xff5e6d9a) = -1 (Bad address)
[child1:4740] [2239] ioctl(fd=259, cmd=0xc01c0934, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2240] ioctl(fd=259, cmd=0xc0080935, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2241] ioctl(fd=259, cmd=0xc0140938, arg=0xff5be361) = -1 (Bad address)
[child1:4740] [2242] ioctl(fd=259, cmd=0x40100917, arg=0xb6e62000) = -1 (Invalid argument)
[child1:4740] [2243] ioctl(fd=259, cmd=0x400c092e, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2244] ioctl(fd=259, cmd=0x40100939, arg=0xb675e000) = -1 (Invalid argument)
[child1:4740] [2245] ioctl(fd=259, cmd=0xc00c0902, arg=0xb595e000) = -1 (Invalid argument)
[child1:4740] [2246] ioctl(fd=259, cmd=0x80080911, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2247] ioctl(fd=259, cmd=0x80080911, arg=0xb5d5e000) = 0
[child1:4740] [2248] ioctl(fd=259, cmd=0x400c0932, arg=0xee81ffff) = -1 (Bad address)
[child1:4740] [2249] ioctl(fd=259, cmd=0x40080906, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2250] ioctl(fd=259, cmd=0x80080911, arg=0x8302008a) = -1 (Bad address)
[child1:4740] [2251] ioctl(fd=259, cmd=0x40080906, arg=0xb5d5e000) = 0
[child1:4740] [2252] ioctl(fd=259, cmd=0xc0100920, arg=0xabd3cbcb) = -1 (Bad address)
[child1:4740] [2253] ioctl(fd=259, cmd=0xc018093a, arg=0xb595e000) = 0
[child1:4740] [2254] ioctl(fd=259, cmd=0xc00c0902, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2255] ioctl(fd=259, cmd=0x40100939, arg=0xffffff9d) = -1 (Bad address)
[child1:4740] [2256] ioctl(fd=259, cmd=0x40100939, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2257] ioctl(fd=259, cmd=0x40200931, arg=0xb6e5e000) = 0
[child1:4740] [2258] ioctl(fd=259, cmd=0x40040914, arg=0xb615e000) = -1 (Invalid argument)
[child1:4740] [2259] ioctl(fd=259, cmd=0x40100939, arg=0x8b004000) = -1 (Bad address)
[child1:4740] [2260] ioctl(fd=259, cmd=0xc0140910, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2261] ioctl(fd=259, cmd=0xc0cc5604, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2262] ioctl(fd=259, cmd=0xc0140910, arg=0xffffffff) = -1 (Bad address)
[child1:4740] [2263] ioctl(fd=259, cmd=0x40200931, arg=0xb6b5e000) = 0
[child1:4740] [2264] ioctl(fd=259, cmd=0x400c0907, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2265] ioctl(fd=259, cmd=0xc010093b, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2266] ioctl(fd=259, cmd=0xc01c0915, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2267] ioctl(fd=259, cmd=0x800c0912, arg=0xb615e000) = -1 (Invalid argument)
[child1:4740] [2268] ioctl(fd=259, cmd=0x80080911, arg=0x85000040) = -1 (Bad address)
[child1:4740] [2269] ioctl(fd=259, cmd=0xc0280936, arg=0xffffffff) = -1 (Bad address)
[child1:4740] [2270] ioctl(fd=259, cmd=0x400c0912, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2271] ioctl(fd=259, cmd=0x40080925, arg=0xb455e000) = -1 (Invalid argument)
[child1:4740] [2272] ioctl(fd=259, cmd=0xc018093a, arg=0xb5d5e000) = 0
[child1:4740] [2273] ioctl(fd=259, cmd=0x40140937, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2274] ioctl(fd=259, cmd=0x40040914, arg=0xb4f5e000) = -1 (Invalid argument)
[child1:4740] [2275] ioctl(fd=259, cmd=0x400c092e, arg=0xb5d5e000) = -1 (Not a typewriter)
[child1:4740] [2276] ioctl(fd=259, cmd=0xc0140933, arg=0x8b000fff) = -1 (Bad address)
[child1:4740] [2277] ioctl(fd=259, cmd=0xc00c0923, arg=0xbfa588f7) = -1 (Bad address)
[child1:4740] [2278] ioctl(fd=259, cmd=0x40040924, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2279] ioctl(fd=259, cmd=0x40080925, arg=0xffffff7f) = -1 (Bad address)
[child1:4740] [2280] ioctl(fd=259, cmd=0x40040924, arg=0xb615e000) = -1 (Invalid argument)
[child1:4740] [2281] ioctl(fd=259, cmd=0xc0080911, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2282] ioctl(fd=259, cmd=0xc00c092f, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2283] ioctl(fd=259, cmd=0x40100939, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2284] ioctl(fd=259, cmd=256, arg=0xfffff000) = -1 (Not a typewriter)
[child1:4740] [2285] ioctl(fd=259, cmd=0x40080925, arg=0xb695e000) = -1 (Invalid argument)
[child1:4740] [2286] ioctl(fd=259, cmd=0xc00c0902, arg=0x9000001a) = -1 (Bad address)
[child1:4740] [2287] ioctl(fd=259, cmd=0x400c0907, arg=0xb6e62000) = -1 (Invalid argument)
[child1:4740] [2288] ioctl(fd=259, cmd=0, arg=0xf44e7087) = -1 (Not a typewriter)
[child1:4740] [2289] ioctl(fd=259, cmd=0xc0080935, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2290] ioctl(fd=259, cmd=0xc018093a, arg=0xc0f36000) = -1 (Bad address)
[child1:4740] [2291] ioctl(fd=259, cmd=0xc018093a, arg=0xd791b427) = -1 (Bad address)
[child1:4740] [2292] ioctl(fd=259, cmd=0x40140937, arg=0xe0000000) = -1 (Bad address)
[child1:4740] [2293] ioctl(fd=259, cmd=0xc0080935, arg=0xb615e000) = -1 (Invalid argument)
[child1:4740] [2294] ioctl(fd=259, cmd=0x400c0907, arg=0xb6e62000) = -1 (Invalid argument)
[child1:4740] [2295] ioctl(fd=259, cmd=0x40100917, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2296] ioctl(fd=259, cmd=0x40040924, arg=0x867fa024) = -1 (Bad address)
[child1:4740] [2297] ioctl(fd=259, cmd=0x40140931, arg=0xb595e000) = -1 (Invalid argument)
[child1:4740] [2298] ioctl(fd=259, cmd=0xc0280936, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2299] ioctl(fd=259, cmd=0x40100917, arg=0xb3b5e000) = -1 (Invalid argument)
[child1:4740] [2300] ioctl(fd=259, cmd=0x800c0912, arg=0xb3b5e000) = -1 (Invalid argument)
[child1:4740] [2301] ioctl(fd=259, cmd=0xc0280936, arg=0xb6c5e000) = -1 (Invalid argument)
[child1:4740] [2302] ioctl(fd=259, cmd=0x80080911, arg=0x900ff6f) = -1 (Bad address)
[child1:4740] [2303] ioctl(fd=259, cmd=0xc0080913, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2304] ioctl(fd=259, cmd=0x40040914, arg=0x8a91db03) = -1 (Bad address)
[child1:4740] [2305] ioctl(fd=259, cmd=0xc0140910, arg=0x8000a1a0) = -1 (Bad address)
[child1:4740] [2306] ioctl(fd=259, cmd=0x403c0922, arg=0xfbbdd000) = -1 (Bad address)
[child1:4740] [2307] ioctl(fd=259, cmd=0x40100917, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2308] ioctl(fd=259, cmd=0xc0100920, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2309] ioctl(fd=259, cmd=0x40100930, arg=0xb6c5e000) = -1 (Invalid argument)
[child1:4740] [2310] ioctl(fd=259, cmd=0xc01c0915, arg=0xb6d5e000) = -1 (Invalid argument)
[child1:4740] [2311] ioctl(fd=259, cmd=0xc01c0934, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2312] ioctl(fd=259, cmd=0x40080906, arg=0xffff79e2) = -1 (Bad address)
[child1:4740] [2313] ioctl(fd=259, cmd=0x40040914, arg=0xb6c5e000) = -1 (Invalid argument)
[child1:4740] [2314] ioctl(fd=259, cmd=0x40100917, arg=0xb455e000) = -1 (Invalid argument)
[child1:4740] [2315] ioctl(fd=259, cmd=0xc01c0934, arg=0xc102404) = -1 (Bad address)
[child1:4740] [2316] ioctl(fd=259, cmd=0xc018093a, arg=0xffbaad08) = -1 (Bad address)
[child1:4740] [2317] ioctl(fd=259, cmd=0x40100930, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2318] ioctl(fd=259, cmd=0xc0140910, arg=0xb4f5e000) = -1 (Invalid argument)
[child1:4740] [2319] ioctl(fd=259, cmd=0x40140931, arg=0xd7bb6b6f) = -1 (Bad address)
[child1:4740] [2320] ioctl(fd=259, cmd=0x40080925, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2321] ioctl(fd=259, cmd=0x40140931, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2322] ioctl(fd=259, cmd=0x800c0912, arg=0x2400bdd4) = -1 (Bad address)
[child1:4740] [2323] ioctl(fd=259, cmd=0x40100917, arg=0xbf6a1c56) = -1 (Bad address)
[child1:4740] [2324] ioctl(fd=259, cmd=0x400c0932, arg=0xad) = -1 (Bad address)
[child1:4740] [2325] ioctl(fd=259, cmd=0xc010093b, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2326] ioctl(fd=259, cmd=0xc0140933, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2327] ioctl(fd=259, cmd=0x400c092e, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2328] ioctl(fd=259, cmd=0x40140937, arg=0xb695e000) = -1 (Invalid argument)
[child1:4740] [2329] ioctl(fd=259, cmd=0x40080925, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2330] ioctl(fd=259, cmd=0xc01c0934, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2331] ioctl(fd=259, cmd=0x40040924, arg=0xb6e60000) = -1 (Invalid argument)
[child1:4740] [2332] ioctl(fd=259, cmd=0x40140931, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2333] ioctl(fd=259, cmd=0xc00c092f, arg=0xffffffff) = -1 (Bad address)
[child1:4740] [2334] ioctl(fd=259, cmd=0xc01c0934, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2335] ioctl(fd=259, cmd=0x400c092e, arg=0xb3b5e000) = -1 (Not a typewriter)
[child1:4740] [2336] ioctl(fd=259, cmd=0x400c0932, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2337] ioctl(fd=259, cmd=0x40100917, arg=0xb6d5e000) = -1 (Invalid argument)
[child1:4740] [2338] ioctl(fd=259, cmd=0x400c0907, arg=0xb455e000) = -1 (Invalid argument)
[child1:4740] [2339] ioctl(fd=259, cmd=0xc00c0902, arg=0xb6c5e000) = -1 (Invalid argument)
[child1:4740] [2340] ioctl(fd=259, cmd=0xc01c0934, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2341] ioctl(fd=259, cmd=0x9205, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4740] [2342] ioctl(fd=259, cmd=0xc0140910, arg=0xe8272021) = -1 (Bad address)
[child1:4740] [2343] ioctl(fd=259, cmd=0x40080925, arg=0x81100000) = -1 (Bad address)
[child1:4740] [2344] ioctl(fd=259, cmd=0xc018093a, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2345] ioctl(fd=259, cmd=0x40080925, arg=0x800000f5) = -1 (Bad address)
[child1:4740] [2346] ioctl(fd=259, cmd=0xc0140910, arg=0xb52abae7) = -1 (Invalid argument)
[child1:4740] [2347] ioctl(fd=259, cmd=0x400c0932, arg=0x9e38ab2f) = -1 (Bad address)
[child1:4740] [2348] ioctl(fd=259, cmd=0x40100917, arg=0xff606060) = -1 (Bad address)
[child1:4740] [2349] ioctl(fd=259, cmd=0xc0080913, arg=0xbe108f14) = -1 (Bad address)
[child1:4740] [2350] ioctl(fd=259, cmd=0x40040924, arg=0xb6b5e000) = -1 (Invalid argument)
[child1:4740] [2351] ioctl(fd=259, cmd=0x400c092e, arg=0x2000004) = -1 (Bad address)
[child1:4740] [2352] ioctl(fd=259, cmd=0x40200931, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2353] ioctl(fd=259, cmd=0xc00c0916, arg=0xb6e62000) = -1 (Invalid argument)
[child1:4740] [2354] ioctl(fd=259, cmd=0xc0140938, arg=0x0) = -1 (Bad address)
[child1:4740] [2355] ioctl(fd=259, cmd=0x40100917, arg=0xb595e000) = -1 (Invalid argument)
[child1:4740] [2356] ioctl(fd=259, cmd=0xc018093a, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2357] ioctl(fd=259, cmd=0x40040914, arg=0xb6e60000) = -1 (Invalid argument)
[child1:4740] [2358] ioctl(fd=259, cmd=0xc018093a, arg=0xb675e000) = 0
[child1:4740] [2359] ioctl(fd=259, cmd=0x403c0922, arg=0xb695e000) = -1 (Not a typewriter)
[child1:4740] [2360] ioctl(fd=259, cmd=0xc0140910, arg=0xffebeeef) = -1 (Bad address)
[child1:4740] [2361] ioctl(fd=259, cmd=0x40100917, arg=0xb455e000) = -1 (Invalid argument)
[child1:4740] [2362] ioctl(fd=259, cmd=0xc0140933, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2363] ioctl(fd=259, cmd=0xc0140910, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2364] ioctl(fd=259, cmd=0xc0080913, arg=0xffffc02d) = -1 (Bad address)
[child1:4740] [2365] ioctl(fd=259, cmd=0x40100930, arg=0xacde8e46) = -1 (Bad address)
[child1:4740] [2366] ioctl(fd=259, cmd=0x40040914, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2367] ioctl(fd=259, cmd=0xc0280936, arg=0xffffffff) = -1 (Bad address)
[child1:4740] [2368] ioctl(fd=259, cmd=0xc0140938, arg=0xfffffdbf) = -1 (Bad address)
[child1:4740] [2369] ioctl(fd=259, cmd=0xc01c0934, arg=0xffffffff) = -1 (Bad address)
[child1:4740] [2370] ioctl(fd=259, cmd=0xc0080935, arg=0xffffffff) = -1 (Bad address)
[child1:4740] [2371] ioctl(fd=259, cmd=0x40040921, arg=0xffff0000) = -1 (Bad address)
[child1:4740] [2372] ioctl(fd=259, cmd=0xc0140933, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2373] ioctl(fd=259, cmd=0xc00c0923, arg=0xb6b5e000) = -1 (Not a typewriter)
[child1:4740] [2374] ioctl(fd=259, cmd=0xc00c092f, arg=0xefffffff) = -1 (Bad address)
[child1:4740] [2375] ioctl(fd=259, cmd=0x400c092e, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2376] ioctl(fd=259, cmd=0x400c0907, arg=0xb6e5e000) = -1 (Invalid argument)
[child1:4740] [2377] ioctl(fd=259, cmd=0x400c0932, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2378] ioctl(fd=259, cmd=0xc0140938, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2379] ioctl(fd=259, cmd=0xc010093b, arg=0xb595e000) = -1 (Invalid argument)
[child1:4740] [2380] ioctl(fd=259, cmd=0xc0140910, arg=0xb6e60000) = -1 (Invalid argument)
[child1:4740] [2381] ioctl(fd=259, cmd=0x40080906, arg=0xb615e000) = 0
[child1:4740] [2382] ioctl(fd=259, cmd=0x40100939, arg=0x80000066) = -1 (Bad address)
[child1:4740] [2383] ioctl(fd=259, cmd=0xc0140933, arg=0xb5d5e000) = -1 (Invalid argument)
[child1:4740] [2384] ioctl(fd=259, cmd=0xc01c0915, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2385] ioctl(fd=259, cmd=0x40040914, arg=0xfb57aed2) = -1 (Bad address)
[child1:4740] [2386] ioctl(fd=259, cmd=0x40140931, arg=0xb6e5e000) = -1 (Invalid argument)
[child1:4740] [2387] ioctl(fd=259, cmd=0xc01c0915, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2388] ioctl(fd=259, cmd=0xc0280936, arg=0xb455e000) = -1 (Invalid argument)
[child1:4740] [2389] ioctl(fd=259, cmd=0x800c0912, arg=0xb6e60000) = -1 (Invalid argument)
[child1:4740] [2390] ioctl(fd=259, cmd=0xc010093b, arg=0xf532b41b) = -1 (Bad address)
[child1:4740] [2391] ioctl(fd=259, cmd=0x800c0912, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2392] ioctl(fd=259, cmd=0xc018093a, arg=0xffffffa7) = -1 (Bad address)
[child1:4740] [2393] ioctl(fd=259, cmd=0x80080911, arg=0xbf800001) = -1 (Bad address)
[child1:4740] [2394] ioctl(fd=259, cmd=0xc00c092f, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2395] ioctl(fd=259, cmd=0x403c0922, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [2396] ioctl(fd=259, cmd=0xc00c0916, arg=0xc0008000) = -1 (Bad address)
